,id,academicYear,DegreeProgrammeLabel,DegreeProgramme,campus,PlaceOfTeaching,AcademicField,type,hasYearsOfDuration,International,Qualification,TeachingLanguage,AccessType,TeachingCode,EducationalActivity,Italian University,Ssd,Cfu,DegreeClass,Department,typeOfActivity
684,8837,2018/2019,Discipline della musica e del teatro,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8837,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,78086,TEATRO SOCIALE (LM),University of Bologna,L-ART/05,12,"LM-45, MUSICOLOGIA E BENI MUSICALI / LM-65, SCIENZE DELLO SPETTACOLO E PRODUZIONE MULTIMEDIALE",delle Arti - DARvipem,Exam
685,8837,2018/2019,Discipline della musica e del teatro,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8837,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,30774,TEORIA E PRATICA DELLA FORMAZIONE (1) (LM),University of Bologna,M-PED/01,6,"LM-45, MUSICOLOGIA E BENI MUSICALI / LM-65, SCIENZE DELLO SPETTACOLO E PRODUZIONE MULTIMEDIALE",delle Arti - DARvipem,Exam
686,8837,2018/2019,Discipline della musica e del teatro,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8837,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,28126,TEORIE E CULTURE DELLA RAPPRESENTAZIONE (LM),University of Bologna,L-ART/05,12,"LM-45, MUSICOLOGIA E BENI MUSICALI / LM-65, SCIENZE DELLO SPETTACOLO E PRODUZIONE MULTIMEDIALE",delle Arti - DARvipem,Exam
687,8837,2018/2019,Discipline della musica e del teatro,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8837,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,81588,TEORIE E POETICHE DELLA DANZA (1) (LM),University of Bologna,L-ART/05,6,"LM-45, MUSICOLOGIA E BENI MUSICALI / LM-65, SCIENZE DELLO SPETTACOLO E PRODUZIONE MULTIMEDIALE",delle Arti - DARvipem,Exam
688,8837,2018/2019,Discipline della musica e del teatro,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8837,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,73142,TEORIE E POETICHE DELLA DANZA (LM),University of Bologna,L-ART/05,12,"LM-45, MUSICOLOGIA E BENI MUSICALI / LM-65, SCIENZE DELLO SPETTACOLO E PRODUZIONE MULTIMEDIALE",delle Arti - DARvipem,Exam
689,8837,2018/2019,Discipline della musica e del teatro,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8837,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,81589,TEORIE E TECNICHE DELLA COMPOSIZIONE DRAMMATICA (1) (LM),University of Bologna,L-ART/05,6,"LM-45, MUSICOLOGIA E BENI MUSICALI / LM-65, SCIENZE DELLO SPETTACOLO E PRODUZIONE MULTIMEDIALE",delle Arti - DARvipem,Exam
690,8837,2018/2019,Discipline della musica e del teatro,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8837,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,28138,TEORIE E TECNICHE DELLA COMPOSIZIONE DRAMMATICA (LM),University of Bologna,L-ART/05,12,"LM-45, MUSICOLOGIA E BENI MUSICALI / LM-65, SCIENZE DELLO SPETTACOLO E PRODUZIONE MULTIMEDIALE",delle Arti - DARvipem,Exam
691,8837,2018/2019,Discipline della musica e del teatro,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8837,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,78212,TEORIE E TECNICHE DELLA COMPOSIZIONE MUSICALE (1) (LM),University of Bologna,L-ART/07,6,"LM-45, MUSICOLOGIA E BENI MUSICALI / LM-65, SCIENZE DELLO SPETTACOLO E PRODUZIONE MULTIMEDIALE",delle Arti - DARvipem,Exam
692,8837,2018/2019,Discipline della musica e del teatro,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8837,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,28119,TIROCINIO (1) (LM),University of Bologna,,6,"LM-45, MUSICOLOGIA E BENI MUSICALI / LM-65, SCIENZE DELLO SPETTACOLO E PRODUZIONE MULTIMEDIALE",delle Arti - DARvipem,Internship
693,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,55248,ABILITÀ INFORMATICHE,University of Bologna,,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
694,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,32054,ALTRE CONOSCENZE UTILI PER L'INSERIMENTO NEL MONDO DEL LAVORO,University of Bologna,,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
695,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,11602,ARCHIVISTICA INFORMATICA,University of Bologna,M-STO/08,12,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
696,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,16919,ARCHIVISTICA SPECIALE MODERNA E CONTEMPORANEA,University of Bologna,M-STO/08,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
697,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,8404,BIBLIOGRAFIA E BIBLIOTECONOMIA MUSICALE,University of Bologna,L-ART/07,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
698,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,38529,BIBLIOTECA DIGITALE,University of Bologna,M-STO/08,12,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
699,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,75870,CATALOGAZIONE DEL LIBRO MANOSCRITTO,University of Bologna,M-STO/09,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
700,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,84037,CATALOGAZIONE E CLASSIFICAZIONE BIBLIOGRAFICA,University of Bologna,M-STO/08,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
701,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,75896,CRISTIANESIMO E BENI CULTURALI,University of Bologna,M-STO/07,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
702,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,84091,DATA MODELLING AND MULTIMEDIA DATABASE,University of Bologna,ING-INF/05,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
703,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,23899,DIRITTO DEI BENI CULTURALI,University of Bologna,IUS/10,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
704,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,84039,DOCUMENTAZIONE E BIBLIOGRAFIA DELLA TRADIZIONE LETTERARIA CLASSICA,University of Bologna,L-FIL-LET/02,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
705,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,39596,DOCUMENTAZIONE PER I BENI MUSICALI,University of Bologna,L-ART/07,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
706,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,75885,ELABORAZIONI DI IMMAGINI E RESTAURO VIRTUALE,University of Bologna,INF/01,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
707,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,77889,EPIGRAFIA E PALEOGRAFIA EBRAICA,University of Bologna,L-OR/08,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
708,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,75892,EREDITÀ MUSICALE DEL MONDO ANTICO,University of Bologna,L-ART/07,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
709,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,32447,ESEGESI DELLA DOCUMENTAZIONE,University of Bologna,M-STO/08,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
710,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,30538,GESTIONE D'IMPRESA NEI BENI CULTURALI,University of Bologna,SECS-P/08,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
711,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,11207,ICONOGRAFIA MUSICALE,University of Bologna,L-ART/07,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
712,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,84094,INDAGINI FISICHE PER I BENI CULTURALI,University of Bologna,FIS/07,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
713,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,48693,INFORMATICA PER I BENI CULTURALI,University of Bologna,INF/01,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
714,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,84042,LETTERATURA ITALIANA NELLA TRADIZIONE MANOSCRITTA,University of Bologna,L-FIL-LET/10,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
715,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,74051,MANAGEMENT DELLE BIBLIOTECHE,University of Bologna,M-STO/08,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
716,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,755,PALEOGRAFIA E DIPLOMATICA,University of Bologna,M-STO/09,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
717,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,75891,"PRODUZIONE, ARCHIVIAZIONE E RESTAURO DEL SUONO",University of Bologna,L-ART/07,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
719,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,84040,STORIA DELLA BIBLIOGRAFIA E DELLE BIBLIOTECHE,University of Bologna,M-STO/08,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
720,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,4462,STORIA DELLA SCIENZA E DELLA TECNICA,University of Bologna,M-STO/05,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
721,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,75893,STORIA DELLE ISTITUZIONI E DEL PATRIMONIO CULTURALE NEL MEDIOEVO,University of Bologna,M-STO/01,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
722,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,32698,"STORIA, CONSERVAZIONE E CATALOGAZIONE DELLA FOTOGRAFIA E DEGLI AUDIOVISIVI",University of Bologna,L-ART/06,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
723,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,84041,TEORIA DELL'INFORMAZIONE E DOCUMENTAZIONE,University of Bologna,M-STO/08,6,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Exam
724,8838,2018/2019,Scienze del libro e del documento,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8838,Ravenna,Ravenna,Studi umanistici,Laurea Magistrale,2,False,Titolo unico,Italiano,libero accesso con verifica dell'adeguatezza della preparazione,15349,TIROCINIO,University of Bologna,,7,"LM-5, ARCHIVISTICA E BIBLIOTECONOMIA",Beni Culturali - DBC,Internship
726,8845,2018/2019,Scienze storiche e orientalistiche,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8845,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,True,Titolo multiplo (solo alcuni curricula),Italiano Inglese,libero accesso con verifica dell'adeguatezza della preparazione,28589,ANTROPOLOGIA DEL CORPO E DELLA MALATTIA (1) (LM),University of Bologna,M-DEA/01,6,"LM-84, SCIENZE STORICHE",Storia Culture Civiltà - DiSCi,Exam
727,8845,2018/2019,Scienze storiche e orientalistiche,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8845,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,True,Titolo multiplo (solo alcuni curricula),Italiano Inglese,libero accesso con verifica dell'adeguatezza della preparazione,39426,ANTROPOLOGIA STORICA (1) (LM),University of Bologna,M-DEA/01,6,"LM-84, SCIENZE STORICHE",Storia Culture Civiltà - DiSCi,Exam
728,8845,2018/2019,Scienze storiche e orientalistiche,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8845,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,True,Titolo multiplo (solo alcuni curricula),Italiano Inglese,libero accesso con verifica dell'adeguatezza della preparazione,39524,ARCHEOLOGIA DEGLI INSEDIAMENTI MEDIEVALI (1) (LM),University of Bologna,L-ANT/08,6,"LM-84, SCIENZE STORICHE",Storia Culture Civiltà - DiSCi,Exam
729,8845,2018/2019,Scienze storiche e orientalistiche,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8845,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,True,Titolo multiplo (solo alcuni curricula),Italiano Inglese,libero accesso con verifica dell'adeguatezza della preparazione,75658,ARCHEOLOGIA DELL'EMILIA ROMAGNA NEL MEDIOEVO (1) (LM),University of Bologna,L-ANT/08,6,"LM-84, SCIENZE STORICHE",Storia Culture Civiltà - DiSCi,Exam
730,8845,2018/2019,Scienze storiche e orientalistiche,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8845,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,True,Titolo multiplo (solo alcuni curricula),Italiano Inglese,libero accesso con verifica dell'adeguatezza della preparazione,29638,ARCHEOLOGIA E STORIA DELL'ARTE GRECA (1) (LM),University of Bologna,L-ANT/07,6,"LM-84, SCIENZE STORICHE",Storia Culture Civiltà - DiSCi,Exam
731,8845,2018/2019,Scienze storiche e orientalistiche,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8845,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,True,Titolo multiplo (solo alcuni curricula),Italiano Inglese,libero accesso con verifica dell'adeguatezza della preparazione,30341,ARCHEOLOGIA E STORIA DELL'ARTE RAVENNATE E BIZANTINA (1) (LM),University of Bologna,L-ANT/08,6,"LM-84, SCIENZE STORICHE",Storia Culture Civiltà - DiSCi,Exam
732,8845,2018/2019,Scienze storiche e orientalistiche,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8845,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,True,Titolo multiplo (solo alcuni curricula),Italiano Inglese,libero accesso con verifica dell'adeguatezza della preparazione,29641,ARCHEOLOGIA E STORIA DELL'ARTE ROMANA (1) (LM),University of Bologna,L-ANT/07,6,"LM-84, SCIENZE STORICHE",Storia Culture Civiltà - DiSCi,Exam
733,8845,2018/2019,Scienze storiche e orientalistiche,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8845,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,True,Titolo multiplo (solo alcuni curricula),Italiano Inglese,libero accesso con verifica dell'adeguatezza della preparazione,34381,ARCHIVISTICA INFORMATICA (1) (LM),University of Bologna,M-STO/08,6,"LM-84, SCIENZE STORICHE",Storia Culture Civiltà - DiSCi,Exam
734,8845,2018/2019,Scienze storiche e orientalistiche,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8845,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,True,Titolo multiplo (solo alcuni curricula),Italiano Inglese,libero accesso con verifica dell'adeguatezza della preparazione,29905,ASSIRIOLOGIA (1) (LM),University of Bologna,L-OR/03,6,"LM-84, SCIENZE STORICHE",Storia Culture Civiltà - DiSCi,Exam
735,8845,2018/2019,Scienze storiche e orientalistiche,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8845,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,True,Titolo multiplo (solo alcuni curricula),Italiano Inglese,libero accesso con verifica dell'adeguatezza della preparazione,81719,ATLANTIC AND GLOBAL HISTORY OF MODERN POLITICAL CONCEPTS (1) (LM),University of Bologna,SPS/02,6,"LM-84, SCIENZE STORICHE",Storia Culture Civiltà - DiSCi,Exam
736,8845,2018/2019,Scienze storiche e orientalistiche,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8845,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,True,Titolo multiplo (solo alcuni curricula),Italiano Inglese,libero accesso con verifica dell'adeguatezza della preparazione,28940,BIBLIOGRAFIA (1) (LM),University of Bologna,M-STO/08,6,"LM-84, SCIENZE STORICHE",Storia Culture Civiltà - DiSCi,Exam
737,8845,2018/2019,Scienze storiche e orientalistiche,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8845,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,True,Titolo multiplo (solo alcuni curricula),Italiano Inglese,libero accesso con verifica dell'adeguatezza della preparazione,29689,CIVILTÀ DEL BASSO MEDIOEVO (1) (LM),University of Bologna,M-STO/01,6,"LM-84, SCIENZE STORICHE",Storia Culture Civiltà - DiSCi,Exam
741,8845,2018/2019,Scienze storiche e orientalistiche,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8845,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,True,Titolo multiplo (solo alcuni curricula),Italiano Inglese,libero accesso con verifica dell'adeguatezza della preparazione,75731,CIVILTÀ LETTERARIA DELL'IRAN PREISLAMICO (1) (LM),University of Bologna,L-OR/14,6,"LM-84, SCIENZE STORICHE",Storia Culture Civiltà - DiSCi,Exam
743,8845,2018/2019,Scienze storiche e orientalistiche,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8845,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,True,Titolo multiplo (solo alcuni curricula),Italiano Inglese,libero accesso con verifica dell'adeguatezza della preparazione,81968,CRITICAL THEORIES OF CONTEMPORARY CAPITALISM (1) (LM),University of Bologna,SPS/02,6,"LM-84, SCIENZE STORICHE",Storia Culture Civiltà - DiSCi,Exam
744,8845,2018/2019,Scienze storiche e orientalistiche,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8845,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,True,Titolo multiplo (solo alcuni curricula),Italiano Inglese,libero accesso con verifica dell'adeguatezza della preparazione,81958,CROSS-CULTURAL ENCOUNTERS IN THE MEDIEVAL WORLD (1) (LM),University of Bologna,M-STO/01,6,"LM-84, SCIENZE STORICHE",Storia Culture Civiltà - DiSCi,Exam
745,8845,2018/2019,Scienze storiche e orientalistiche,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8845,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,True,Titolo multiplo (solo alcuni curricula),Italiano Inglese,libero accesso con verifica dell'adeguatezza della preparazione,29545,CULTURE DI GUERRA E DI PACE (1) (LM),University of Bologna,M-STO/04,6,"LM-84, SCIENZE STORICHE",Storia Culture Civiltà - DiSCi,Exam
746,8845,2018/2019,Scienze storiche e orientalistiche,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8845,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,True,Titolo multiplo (solo alcuni curricula),Italiano Inglese,libero accesso con verifica dell'adeguatezza della preparazione,84211,DIGITAL HUMANITIES E PATRIMONIO CULTURALE (1) (LM),University of Bologna,M-STO/08,6,"LM-84, SCIENZE STORICHE",Storia Culture Civiltà - DiSCi,Exam
747,8845,2018/2019,Scienze storiche e orientalistiche,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8845,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,True,Titolo multiplo (solo alcuni curricula),Italiano Inglese,libero accesso con verifica dell'adeguatezza della preparazione,81954,DIGITAL HUMANITIES: SOURCES AND METHODS (1) (LM),University of Bologna,L-ANT/05,6,"LM-84, SCIENZE STORICHE",Storia Culture Civiltà - DiSCi,Exam
748,8845,2018/2019,Scienze storiche e orientalistiche,http://www.unibo.it/it/didattica/corsi-di-studio/corso/2018/8845,Bologna,Bologna,Studi umanistici,Laurea Magistrale,2,True,Titolo multiplo (solo alcuni curricula),Italiano Inglese,libero accesso con verifica dell'adeguatezza della preparazione,29631,DIPLOMATICA (1) (LM),University of Bologna,M-STO/09,6,"LM-84, SCIENZE STORICHE",Storia Culture Civiltà - DiSCi,Exam
